Unnamed: 0,Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,sale,month_name,City,Hour,grouped
158094,238970,iPhone,1,700.0,2019-08-28 10:24:00,"378 Hickory St, Los Angeles, CA 90001",700.0,August, Los Angeles,10,"iPhone,Lightning Charging Cable"
158131,239006,iPhone,1,700.0,2019-08-19 00:02:00,"471 Park St, Los Angeles, CA 90001",700.0,August, Los Angeles,0,"iPhone,Apple Airpods Headphones"
158200,239074,ThinkPad Laptop,1,999.99,2019-08-12 23:23:00,"788 Madison St, Los Angeles, CA 90001",999.99,August, Los Angeles,23,"ThinkPad Laptop,iPhone"
158211,239084,Google Phone,1,600.0,2019-08-09 14:41:00,"614 Madison St, San Francisco, CA 94016",600.0,August, San Francisco,14,"Google Phone,USB-C Charging Cable"
158226,239098,AA Batteries (4-pack),1,3.84,2019-08-20 16:27:00,"927 12th St, San Francisco, CA 94016",3.84,August, San Francisco,16,"AA Batteries (4-pack),USB-C Charging Cable"
158260,239131,Google Phone,1,600.0,2019-08-24 19:17:00,"670 Hickory St, Austin, TX 73301",600.0,August, Austin,19,"Google Phone,AAA Batteries (4-pack)"
158299,239169,27in FHD Monitor,2,149.99,2019-08-15 10:05:00,"493 Dogwood St, San Francisco, CA 94016",299.98,August, San Francisco,10,"27in FHD Monitor,AAA Batteries (4-pack)"
158319,239188,iPhone,1,700.0,2019-08-11 10:44:00,"119 Adams St, Los Angeles, CA 90001",700.0,August, Los Angeles,10,"iPhone,Lightning Charging Cable"
158380,239248,Apple Airpods Headphones,1,150.0,2019-08-31 13:36:00,"307 Adams St, Dallas, TX 75001",150.0,August, Dallas,13,"Apple Airpods Headphones,Lightning Charging Cable"
158386,239253,34in Ultrawide Monitor,1,379.99,2019-08-23 17:46:00,"43 8th St, Los Angeles, CA 90001",379.99,August, Los Angeles,17,"34in Ultrawide Monitor,Wired Headphones"
158392,239258,AA Batteries (4-pack),1,3.84,2019-08-17 01:49:00,"65 Meadow St, San Francisco, CA 94016",3.84,August, San Francisco,1,"AA Batteries (4-pack),AAA Batteries (4-pack)"
158394,239259,Vareebadd Phone,1,400.0,2019-08-21 11:24:00,"271 Sunset St, San Francisco, CA 94016",400.0,August, San Francisco,11,"Vareebadd Phone,Flatscreen TV"
158426,239290,Wired Headphones,2,11.99,2019-08-13 10:11:00,"15 9th St, New York City, NY 10001",23.98,August, New York City,10,"Wired Headphones,34in Ultrawide Monitor"
158432,239295,Google Phone,1,600.0,2019-08-03 05:37:00,"146 10th St, San Francisco, CA 94016",600.0,August, San Francisco,5,"Google Phone,Wired Headphones"
158446,239308,Google Phone,1,600.0,2019-08-14 08:23:00,"275 Sunset St, Dallas, TX 75001",600.0,August, Dallas,8,"Google Phone,USB-C Charging Cable"
158482,239343,Google Phone,1,600.0,2019-08-24 14:07:00,"438 Maple St, San Francisco, CA 94016",600.0,August, San Francisco,14,"Google Phone,USB-C Charging Cable"
158538,239398,Vareebadd Phone,1,400.0,2019-08-01 10:52:00,"521 4th St, Austin, TX 73301",400.0,August, Austin,10,"Vareebadd Phone,Wired Headphones"
158561,239420,iPhone,1,700.0,2019-08-18 14:35:00,"845 10th St, Boston, MA 02215",700.0,August, Boston,14,"iPhone,Wired Headphones"
158710,239568,AAA Batteries (4-pack),2,2.99,2019-08-08 13:51:00,"409 Forest St, Austin, TX 73301",5.98,August, Austin,13,"AAA Batteries (4-pack),20in Monitor"
158802,239659,AA Batteries (4-pack),1,3.84,2019-08-05 23:30:00,"383 Center St, Los Angeles, CA 90001",3.84,August, Los Angeles,23,"AA Batteries (4-pack),AA Batteries (4-pack)"
158881,239737,Apple Airpods Headphones,1,150.0,2019-08-08 11:16:00,"798 Cedar St, Portland, OR 97035",150.0,August, Portland,11,"Apple Airpods Headphones,USB-C Charging Cable"
158884,239739,iPhone,1,700.0,2019-08-07 15:47:00,"786 Jackson St, Los Angeles, CA 90001",700.0,August, Los Angeles,15,"iPhone,Apple Airpods Headphones"
158888,239742,Lightning Charging Cable,1,14.95,2019-08-15 15:56:00,"465 Maple St, Dallas, TX 75001",14.95,August, Dallas,15,"Lightning Charging Cable,iPhone"
158900,239753,iPhone,1,700.0,2019-08-31 12:59:00,"110 Walnut St, Boston, MA 02215",700.0,August, Boston,12,"iPhone,Lightning Charging Cable"
159031,239883,iPhone,1,700.0,2019-08-04 06:45:00,"268 Main St, New York City, NY 10001",700.0,August, New York City,6,"iPhone,Lightning Charging Cable"
159076,239927,iPhone,1,700.0,2019-08-09 20:35:00,"88 Maple St, Los Angeles, CA 90001",700.0,August, Los Angeles,20,"iPhone,Apple Airpods Headphones"
159114,239964,iPhone,1,700.0,2019-08-08 11:37:00,"732 Hickory St, San Francisco, CA 94016",700.0,August, San Francisco,11,"iPhone,Apple Airpods Headphones"
159119,239968,Google Phone,1,600.0,2019-08-16 07:47:00,"355 North St, Los Angeles, CA 90001",600.0,August, Los Angeles,7,"Google Phone,USB-C Charging Cable"
159179,240027,iPhone,1,700.0,2019-08-05 08:58:00,"214 Church St, Boston, MA 02215",700.0,August, Boston,8,"iPhone,Lightning Charging Cable"
159182,240029,Macbook Pro Laptop,1,1700.0,2019-08-09 17:37:00,"274 Cedar St, Boston, MA 02215",1700.0,August, Boston,17,"Macbook Pro Laptop,USB-C Charging Cable"
159221,240067,iPhone,1,700.0,2019-08-15 15:10:00,"707 Lakeview St, Dallas, TX 75001",700.0,August, Dallas,15,"iPhone,Lightning Charging Cable"
159235,240080,AAA Batteries (4-pack),1,2.99,2019-08-10 19:40:00,"86 Elm St, Seattle, WA 98101",2.99,August, Seattle,19,"AAA Batteries (4-pack),AAA Batteries (4-pack)"
159265,240109,34in Ultrawide Monitor,1,379.99,2019-08-25 18:31:00,"219 Dogwood St, San Francisco, CA 94016",379.99,August, San Francisco,18,"34in Ultrawide Monitor,AA Batteries (4-pack)"
159295,240138,AAA Batteries (4-pack),1,2.99,2019-08-29 08:56:00,"874 12th St, San Francisco, CA 94016",2.99,August, San Francisco,8,"AAA Batteries (4-pack),Wired Headphones"
159304,240146,iPhone,1,700.0,2019-08-06 18:44:00,"641 1st St, Los Angeles, CA 90001",700.0,August, Los Angeles,18,"iPhone,Lightning Charging Cable"
159318,240159,Vareebadd Phone,1,400.0,2019-08-16 15:00:00,"674 7th St, Seattle, WA 98101",400.0,August, Seattle,15,"Vareebadd Phone,Bose SoundSport Headphones"
159334,240174,USB-C Charging Cable,1,11.95,2019-08-28 21:23:00,"357 7th St, San Francisco, CA 94016",11.95,August, San Francisco,21,"USB-C Charging Cable,Wired Headphones"
159373,240212,Vareebadd Phone,1,400.0,2019-08-30 22:18:00,"735 Sunset St, Boston, MA 02215",400.0,August, Boston,22,"Vareebadd Phone,USB-C Charging Cable"
159382,240220,Vareebadd Phone,1,400.0,2019-08-03 10:29:00,"628 Center St, San Francisco, CA 94016",400.0,August, San Francisco,10,"Vareebadd Phone,USB-C Charging Cable"
159396,240233,iPhone,1,700.0,2019-08-11 15:35:00,"70 2nd St, Boston, MA 02215",700.0,August, Boston,15,"iPhone,Apple Airpods Headphones"
159448,240284,Lightning Charging Cable,1,14.95,2019-08-09 18:13:00,"609 Church St, Boston, MA 02215",14.95,August, Boston,18,"Lightning Charging Cable,AA Batteries (4-pack)"
159457,240292,Google Phone,1,600.0,2019-08-19 14:51:00,"774 Jefferson St, San Francisco, CA 94016",600.0,August, San Francisco,14,"Google Phone,USB-C Charging Cable"
159513,240347,Vareebadd Phone,1,400.0,2019-08-09 11:29:00,"646 Church St, Austin, TX 73301",400.0,August, Austin,11,"Vareebadd Phone,USB-C Charging Cable,Bose SoundSport Headphones"
159522,240354,Google Phone,1,600.0,2019-08-03 17:21:00,"47 Willow St, Los Angeles, CA 90001",600.0,August, Los Angeles,17,"Google Phone,Wired Headphones"
159564,240395,iPhone,1,700.0,2019-08-25 17:29:00,"181 Hickory St, Los Angeles, CA 90001",700.0,August, Los Angeles,17,"iPhone,Lightning Charging Cable"
159644,240474,AA Batteries (4-pack),1,3.84,2019-08-18 16:16:00,"663 Chestnut St, San Francisco, CA 94016",3.84,August, San Francisco,16,"AA Batteries (4-pack),Wired Headphones"
159650,240479,AA Batteries (4-pack),1,3.84,2019-08-13 19:36:00,"195 6th St, New York City, NY 10001",3.84,August, New York City,19,"AA Batteries (4-pack),Wired Headphones"
159662,240490,27in 4K Gaming Monitor,1,389.99,2019-08-14 20:31:00,"172 Forest St, Seattle, WA 98101",389.99,August, Seattle,20,"27in 4K Gaming Monitor,AAA Batteries (4-pack)"
159723,240550,Google Phone,1,600.0,2019-08-14 11:07:00,"237 13th St, New York City, NY 10001",600.0,August, New York City,11,"Google Phone,Bose SoundSport Headphones"
159803,240629,Vareebadd Phone,1,400.0,2019-08-19 13:08:00,"935 Madison St, New York City, NY 10001",400.0,August, New York City,13,"Vareebadd Phone,USB-C Charging Cable"
159822,240647,Google Phone,1,600.0,2019-08-24 12:56:00,"930 Jackson St, Atlanta, GA 30301",600.0,August, Atlanta,12,"Google Phone,USB-C Charging Cable"
159843,240667,iPhone,1,700.0,2019-08-30 21:54:00,"773 Spruce St, Austin, TX 73301",700.0,August, Austin,21,"iPhone,Lightning Charging Cable"
159859,240682,27in FHD Monitor,1,149.99,2019-08-12 10:51:00,"869 Jefferson St, Austin, TX 73301",149.99,August, Austin,10,"27in FHD Monitor,27in FHD Monitor"
159862,240684,Apple Airpods Headphones,1,150.0,2019-08-13 22:45:00,"84 Spruce St, New York City, NY 10001",150.0,August, New York City,22,"Apple Airpods Headphones,iPhone"
159871,240692,AA Batteries (4-pack),2,3.84,2019-08-20 13:58:00,"351 Jackson St, Austin, TX 73301",7.68,August, Austin,13,"AA Batteries (4-pack),AA Batteries (4-pack)"
159890,240710,Vareebadd Phone,1,400.0,2019-08-21 12:54:00,"957 6th St, Boston, MA 02215",400.0,August, Boston,12,"Vareebadd Phone,USB-C Charging Cable"
159899,240718,iPhone,1,700.0,2019-08-07 14:39:00,"76 Ridge St, Seattle, WA 98101",700.0,August, Seattle,14,"iPhone,Bose SoundSport Headphones"
159924,240742,AAA Batteries (4-pack),1,2.99,2019-08-28 22:45:00,"138 Willow St, Dallas, TX 75001",2.99,August, Dallas,22,"AAA Batteries (4-pack),Wired Headphones"
159937,240754,iPhone,1,700.0,2019-08-28 13:51:00,"788 Adams St, Dallas, TX 75001",700.0,August, Dallas,13,"iPhone,Lightning Charging Cable"
159958,240774,Lightning Charging Cable,2,14.95,2019-08-26 09:04:00,"524 Spruce St, Los Angeles, CA 90001",29.9,August, Los Angeles,9,"Lightning Charging Cable,Google Phone"
159995,240810,iPhone,1,700.0,2019-08-22 15:38:00,"570 Spruce St, Portland, OR 97035",700.0,August, Portland,15,"iPhone,Lightning Charging Cable"
160031,240845,USB-C Charging Cable,1,11.95,2019-08-21 15:40:00,"541 9th St, Portland, ME 04101",11.95,August, Portland,15,"USB-C Charging Cable,AAA Batteries (4-pack)"
160039,240852,iPhone,1,700.0,2019-08-02 21:14:00,"899 Lincoln St, Boston, MA 02215",700.0,August, Boston,21,"iPhone,Lightning Charging Cable"
160050,240862,Lightning Charging Cable,1,14.95,2019-08-06 15:26:00,"410 Lincoln St, Los Angeles, CA 90001",14.95,August, Los Angeles,15,"Lightning Charging Cable,AAA Batteries (4-pack)"
160058,240869,Google Phone,1,600.0,2019-08-23 06:41:00,"30 Forest St, Austin, TX 73301",600.0,August, Austin,6,"Google Phone,USB-C Charging Cable"
160060,240870,Vareebadd Phone,1,400.0,2019-08-29 19:35:00,"253 Hickory St, Los Angeles, CA 90001",400.0,August, Los Angeles,19,"Vareebadd Phone,Bose SoundSport Headphones"
160088,240897,Google Phone,1,600.0,2019-08-05 16:37:00,"501 Meadow St, Boston, MA 02215",600.0,August, Boston,16,"Google Phone,Wired Headphones"
160106,240914,AA Batteries (4-pack),1,3.84,2019-08-19 18:10:00,"914 13th St, New York City, NY 10001",3.84,August, New York City,18,"AA Batteries (4-pack),AA Batteries (4-pack)"
160146,240953,Vareebadd Phone,1,400.0,2019-08-06 11:59:00,"486 Johnson St, New York City, NY 10001",400.0,August, New York City,11,"Vareebadd Phone,USB-C Charging Cable"
160204,241010,Vareebadd Phone,1,400.0,2019-08-15 00:13:00,"516 Lincoln St, Seattle, WA 98101",400.0,August, Seattle,0,"Vareebadd Phone,Wired Headphones"
160208,241013,iPhone,1,700.0,2019-08-16 01:49:00,"296 Hill St, San Francisco, CA 94016",700.0,August, San Francisco,1,"iPhone,Wired Headphones"
160216,241020,USB-C Charging Cable,1,11.95,2019-08-16 17:20:00,"643 River St, San Francisco, CA 94016",11.95,August, San Francisco,17,"USB-C Charging Cable,Lightning Charging Cable"
160222,241025,Google Phone,1,600.0,2019-08-07 16:29:00,"697 5th St, Boston, MA 02215",600.0,August, Boston,16,"Google Phone,USB-C Charging Cable"
160243,241045,Vareebadd Phone,1,400.0,2019-08-25 11:48:00,"766 Elm St, Portland, ME 04101",400.0,August, Portland,11,"Vareebadd Phone,USB-C Charging Cable"
160287,241088,iPhone,1,700.0,2019-08-14 03:32:00,"22 Center St, Austin, TX 73301",700.0,August, Austin,3,"iPhone,Wired Headphones"
160326,241126,iPhone,1,700.0,2019-08-16 21:35:00,"579 Lincoln St, New York City, NY 10001",700.0,August, New York City,21,"iPhone,Lightning Charging Cable"
160383,241182,27in 4K Gaming Monitor,1,389.99,2019-08-31 20:22:00,"580 6th St, New York City, NY 10001",389.99,August, New York City,20,"27in 4K Gaming Monitor,27in 4K Gaming Monitor"
160426,241224,iPhone,1,700.0,2019-08-18 09:42:00,"457 4th St, San Francisco, CA 94016",700.0,August, San Francisco,9,"iPhone,Wired Headphones"
160444,241241,AAA Batteries (4-pack),7,2.99,2019-08-01 13:05:00,"426 Wilson St, Boston, MA 02215",20.93,August, Boston,13,"AAA Batteries (4-pack),20in Monitor"
160462,241258,AAA Batteries (4-pack),1,2.99,2019-08-24 23:37:00,"871 14th St, Atlanta, GA 30301",2.99,August, Atlanta,23,"AAA Batteries (4-pack),USB-C Charging Cable"
160468,241263,iPhone,1,700.0,2019-08-18 14:40:00,"417 2nd St, New York City, NY 10001",700.0,August, New York City,14,"iPhone,USB-C Charging Cable"
160492,241286,Google Phone,1,600.0,2019-08-09 12:24:00,"849 Chestnut St, Dallas, TX 75001",600.0,August, Dallas,12,"Google Phone,USB-C Charging Cable"
160520,241313,Google Phone,1,600.0,2019-08-28 17:58:00,"849 9th St, New York City, NY 10001",600.0,August, New York City,17,"Google Phone,USB-C Charging Cable"
160542,241334,AA Batteries (4-pack),1,3.84,2019-08-11 13:55:00,"185 Adams St, Seattle, WA 98101",3.84,August, Seattle,13,"AA Batteries (4-pack),Bose SoundSport Headphones"
160603,241394,Google Phone,1,600.0,2019-08-24 19:39:00,"815 6th St, Dallas, TX 75001",600.0,August, Dallas,19,"Google Phone,Wired Headphones"
160644,241434,Apple Airpods Headphones,1,150.0,2019-08-12 19:46:00,"518 Jefferson St, San Francisco, CA 94016",150.0,August, San Francisco,19,"Apple Airpods Headphones,ThinkPad Laptop"
160658,241447,Apple Airpods Headphones,1,150.0,2019-08-31 21:07:00,"568 Highland St, Los Angeles, CA 90001",150.0,August, Los Angeles,21,"Apple Airpods Headphones,AA Batteries (4-pack)"
160676,241464,Flatscreen TV,1,300.0,2019-08-27 05:31:00,"573 5th St, Boston, MA 02215",300.0,August, Boston,5,"Flatscreen TV,Macbook Pro Laptop"
160682,241469,AAA Batteries (4-pack),1,2.99,2019-08-18 15:37:00,"323 9th St, San Francisco, CA 94016",2.99,August, San Francisco,15,"AAA Batteries (4-pack),34in Ultrawide Monitor"
160686,241472,iPhone,1,700.0,2019-08-20 14:09:00,"130 1st St, New York City, NY 10001",700.0,August, New York City,14,"iPhone,Wired Headphones"
160707,241492,Apple Airpods Headphones,1,150.0,2019-08-26 14:13:00,"604 Chestnut St, San Francisco, CA 94016",150.0,August, San Francisco,14,"Apple Airpods Headphones,Bose SoundSport Headphones"
160740,241524,Google Phone,1,600.0,2019-08-17 14:45:00,"644 Dogwood St, Boston, MA 02215",600.0,August, Boston,14,"Google Phone,USB-C Charging Cable"
160745,241528,Wired Headphones,1,11.99,2019-08-04 20:41:00,"451 Ridge St, Boston, MA 02215",11.99,August, Boston,20,"Wired Headphones,USB-C Charging Cable"
160775,241557,Bose SoundSport Headphones,1,99.99,2019-08-10 11:13:00,"403 9th St, New York City, NY 10001",99.99,August, New York City,11,"Bose SoundSport Headphones,20in Monitor"
160822,241603,Google Phone,1,600.0,2019-08-11 20:20:00,"789 Park St, Boston, MA 02215",600.0,August, Boston,20,"Google Phone,USB-C Charging Cable"
160852,241632,iPhone,1,700.0,2019-08-15 08:50:00,"350 6th St, Atlanta, GA 30301",700.0,August, Atlanta,8,"iPhone,Lightning Charging Cable"
160859,241638,iPhone,1,700.0,2019-08-21 17:13:00,"743 Elm St, New York City, NY 10001",700.0,August, New York City,17,"iPhone,Wired Headphones"
160862,241640,Google Phone,1,600.0,2019-08-28 19:44:00,"403 Jackson St, San Francisco, CA 94016",600.0,August, San Francisco,19,"Google Phone,USB-C Charging Cable"
160880,241657,Google Phone,1,600.0,2019-08-12 10:30:00,"883 Jefferson St, Austin, TX 73301",600.0,August, Austin,10,"Google Phone,USB-C Charging Cable"
160899,241675,AA Batteries (4-pack),2,3.84,2019-08-19 17:16:00,"943 Hill St, Atlanta, GA 30301",7.68,August, Atlanta,17,"AA Batteries (4-pack),20in Monitor"
160903,241678,Vareebadd Phone,1,400.0,2019-08-13 12:16:00,"777 Cedar St, Los Angeles, CA 90001",400.0,August, Los Angeles,12,"Vareebadd Phone,Wired Headphones"
160930,241704,Lightning Charging Cable,1,14.95,2019-08-31 05:41:00,"481 4th St, New York City, NY 10001",14.95,August, New York City,5,"Lightning Charging Cable,27in FHD Monitor"
160977,241750,Apple Airpods Headphones,1,150.0,2019-08-06 19:47:00,"567 Hill St, Boston, MA 02215",150.0,August, Boston,19,"Apple Airpods Headphones,Flatscreen TV"
161008,241780,Bose SoundSport Headphones,1,99.99,2019-08-20 18:57:00,"139 Wilson St, New York City, NY 10001",99.99,August, New York City,18,"Bose SoundSport Headphones,AA Batteries (4-pack)"
161019,241790,Google Phone,1,600.0,2019-08-25 16:56:00,"125 Meadow St, San Francisco, CA 94016",600.0,August, San Francisco,16,"Google Phone,USB-C Charging Cable"
161047,241817,Vareebadd Phone,1,400.0,2019-08-24 00:35:00,"837 13th St, Boston, MA 02215",400.0,August, Boston,0,"Vareebadd Phone,USB-C Charging Cable,Bose SoundSport Headphones"
161095,241863,iPhone,1,700.0,2019-08-25 20:38:00,"722 Washington St, Portland, OR 97035",700.0,August, Portland,20,"iPhone,Apple Airpods Headphones"
161173,241940,27in 4K Gaming Monitor,1,389.99,2019-08-30 16:58:00,"978 Chestnut St, Boston, MA 02215",389.99,August, Boston,16,"27in 4K Gaming Monitor,34in Ultrawide Monitor"
161221,241987,USB-C Charging Cable,1,11.95,2019-08-31 19:43:00,"814 South St, Seattle, WA 98101",11.95,August, Seattle,19,"USB-C Charging Cable,Lightning Charging Cable"
161253,242018,27in FHD Monitor,1,149.99,2019-08-24 23:24:00,"982 Meadow St, Dallas, TX 75001",149.99,August, Dallas,23,"27in FHD Monitor,27in 4K Gaming Monitor"
161255,242019,Apple Airpods Headphones,1,150.0,2019-08-19 10:33:00,"309 5th St, Los Angeles, CA 90001",150.0,August, Los Angeles,10,"Apple Airpods Headphones,Lightning Charging Cable"
161281,242044,Google Phone,1,600.0,2019-08-03 21:28:00,"831 4th St, Los Angeles, CA 90001",600.0,August, Los Angeles,21,"Google Phone,27in FHD Monitor"
161321,242083,Google Phone,1,600.0,2019-08-08 13:08:00,"812 2nd St, San Francisco, CA 94016",600.0,August, San Francisco,13,"Google Phone,USB-C Charging Cable"
161328,242089,Google Phone,1,600.0,2019-08-31 11:18:00,"543 Walnut St, Portland, OR 97035",600.0,August, Portland,11,"Google Phone,USB-C Charging Cable"
161332,242092,iPhone,1,700.0,2019-08-20 16:57:00,"296 West St, Boston, MA 02215",700.0,August, Boston,16,"iPhone,Apple Airpods Headphones"
161345,242104,Google Phone,1,600.0,2019-08-09 15:58:00,"861 Jackson St, New York City, NY 10001",600.0,August, New York City,15,"Google Phone,USB-C Charging Cable"
161374,242132,Google Phone,1,600.0,2019-08-02 16:32:00,"173 12th St, New York City, NY 10001",600.0,August, New York City,16,"Google Phone,USB-C Charging Cable"
161382,242139,Google Phone,1,600.0,2019-08-23 20:42:00,"185 Lakeview St, San Francisco, CA 94016",600.0,August, San Francisco,20,"Google Phone,USB-C Charging Cable"
161420,242176,AA Batteries (4-pack),1,3.84,2019-08-07 13:38:00,"472 9th St, San Francisco, CA 94016",3.84,August, San Francisco,13,"AA Batteries (4-pack),ThinkPad Laptop"
161433,242188,Google Phone,1,600.0,2019-08-10 12:41:00,"480 Lincoln St, San Francisco, CA 94016",600.0,August, San Francisco,12,"Google Phone,USB-C Charging Cable"
161443,242197,iPhone,1,700.0,2019-08-01 19:24:00,"770 13th St, Seattle, WA 98101",700.0,August, Seattle,19,"iPhone,Wired Headphones"
161471,242224,Vareebadd Phone,1,400.0,2019-08-14 10:20:00,"911 2nd St, Atlanta, GA 30301",400.0,August, Atlanta,10,"Vareebadd Phone,USB-C Charging Cable"
161496,242248,Google Phone,1,600.0,2019-08-29 12:46:00,"640 7th St, New York City, NY 10001",600.0,August, New York City,12,"Google Phone,USB-C Charging Cable"
161498,242249,Google Phone,1,600.0,2019-08-27 20:20:00,"713 Willow St, Portland, OR 97035",600.0,August, Portland,20,"Google Phone,USB-C Charging Cable"
161545,242295,Wired Headphones,1,11.99,2019-08-17 15:23:00,"925 14th St, Austin, TX 73301",11.99,August, Austin,15,"Wired Headphones,27in FHD Monitor"
161574,242323,27in FHD Monitor,1,149.99,2019-08-04 13:58:00,"66 River St, Seattle, WA 98101",149.99,August, Seattle,13,"27in FHD Monitor,Lightning Charging Cable"
161607,242355,Bose SoundSport Headphones,1,99.99,2019-08-28 04:48:00,"774 Meadow St, Portland, OR 97035",99.99,August, Portland,4,"Bose SoundSport Headphones,iPhone"
161653,242400,Google Phone,1,600.0,2019-08-27 07:18:00,"68 6th St, Boston, MA 02215",600.0,August, Boston,7,"Google Phone,USB-C Charging Cable"
161665,242411,Bose SoundSport Headphones,1,99.99,2019-08-27 22:24:00,"24 Washington St, Los Angeles, CA 90001",99.99,August, Los Angeles,22,"Bose SoundSport Headphones,AAA Batteries (4-pack)"
161691,242436,Flatscreen TV,1,300.0,2019-08-03 13:16:00,"475 Highland St, Boston, MA 02215",300.0,August, Boston,13,"Flatscreen TV,Wired Headphones"
161699,242443,iPhone,1,700.0,2019-08-27 22:19:00,"126 Pine St, Austin, TX 73301",700.0,August, Austin,22,"iPhone,Apple Airpods Headphones"
161764,242507,AAA Batteries (4-pack),2,2.99,2019-08-20 10:04:00,"542 10th St, Atlanta, GA 30301",5.98,August, Atlanta,10,"AAA Batteries (4-pack),USB-C Charging Cable"
161773,242515,27in FHD Monitor,1,149.99,2019-08-04 09:33:00,"467 Walnut St, San Francisco, CA 94016",149.99,August, San Francisco,9,"27in FHD Monitor,Lightning Charging Cable"
161782,242523,iPhone,1,700.0,2019-08-23 19:03:00,"339 4th St, Los Angeles, CA 90001",700.0,August, Los Angeles,19,"iPhone,Lightning Charging Cable"
161874,242614,Google Phone,1,600.0,2019-08-08 13:05:00,"912 South St, New York City, NY 10001",600.0,August, New York City,13,"Google Phone,USB-C Charging Cable"
161961,242700,Lightning Charging Cable,1,14.95,2019-08-03 16:58:00,"38 Cherry St, Seattle, WA 98101",14.95,August, Seattle,16,"Lightning Charging Cable,LG Dryer"
161979,242717,iPhone,1,700.0,2019-08-18 10:52:00,"971 Walnut St, San Francisco, CA 94016",700.0,August, San Francisco,10,"iPhone,Lightning Charging Cable"
161989,242726,Google Phone,1,600.0,2019-08-25 01:04:00,"906 Sunset St, San Francisco, CA 94016",600.0,August, San Francisco,1,"Google Phone,Bose SoundSport Headphones"
162032,242768,AA Batteries (4-pack),1,3.84,2019-08-03 14:36:00,"91 Cherry St, San Francisco, CA 94016",3.84,August, San Francisco,14,"AA Batteries (4-pack),Bose SoundSport Headphones"
162039,242774,20in Monitor,1,109.99,2019-08-28 17:08:00,"661 Jackson St, Dallas, TX 75001",109.99,August, Dallas,17,"20in Monitor,Wired Headphones"
162050,242784,Apple Airpods Headphones,1,150.0,2019-08-08 19:38:00,"583 Hill St, Portland, OR 97035",150.0,August, Portland,19,"Apple Airpods Headphones,Apple Airpods Headphones"
162052,242785,Apple Airpods Headphones,1,150.0,2019-08-28 22:58:00,"283 Center St, Austin, TX 73301",150.0,August, Austin,22,"Apple Airpods Headphones,USB-C Charging Cable"
162060,242792,AAA Batteries (4-pack),1,2.99,2019-08-22 14:24:00,"357 North St, Dallas, TX 75001",2.99,August, Dallas,14,"AAA Batteries (4-pack),ThinkPad Laptop"
162064,242795,AA Batteries (4-pack),1,3.84,2019-08-26 12:24:00,"507 West St, Seattle, WA 98101",3.84,August, Seattle,12,"AA Batteries (4-pack),Lightning Charging Cable"
162066,242796,Apple Airpods Headphones,1,150.0,2019-08-21 18:31:00,"607 Hill St, Los Angeles, CA 90001",150.0,August, Los Angeles,18,"Apple Airpods Headphones,34in Ultrawide Monitor"
162082,242811,iPhone,1,700.0,2019-08-06 00:27:00,"717 5th St, Austin, TX 73301",700.0,August, Austin,0,"iPhone,Lightning Charging Cable"
162147,242875,Google Phone,1,600.0,2019-08-11 18:47:00,"432 6th St, New York City, NY 10001",600.0,August, New York City,18,"Google Phone,Bose SoundSport Headphones"
162154,242881,Bose SoundSport Headphones,1,99.99,2019-08-18 12:51:00,"535 5th St, San Francisco, CA 94016",99.99,August, San Francisco,12,"Bose SoundSport Headphones,AAA Batteries (4-pack)"
162167,242893,iPhone,1,700.0,2019-08-31 12:23:00,"330 5th St, Seattle, WA 98101",700.0,August, Seattle,12,"iPhone,Apple Airpods Headphones"
162173,242898,iPhone,1,700.0,2019-08-11 08:50:00,"619 Maple St, Atlanta, GA 30301",700.0,August, Atlanta,8,"iPhone,Wired Headphones"
162212,242936,iPhone,1,700.0,2019-08-14 09:27:00,"984 14th St, Austin, TX 73301",700.0,August, Austin,9,"iPhone,Lightning Charging Cable,Apple Airpods Headphones,Wired Headphones"
162230,242951,ThinkPad Laptop,1,999.99,2019-08-22 20:04:00,"24 Hill St, Boston, MA 02215",999.99,August, Boston,20,"ThinkPad Laptop,Apple Airpods Headphones"
162232,242952,27in FHD Monitor,1,149.99,2019-08-12 17:08:00,"276 Maple St, San Francisco, CA 94016",149.99,August, San Francisco,17,"27in FHD Monitor,AAA Batteries (4-pack)"
162241,242960,Bose SoundSport Headphones,1,99.99,2019-08-02 20:53:00,"588 Meadow St, New York City, NY 10001",99.99,August, New York City,20,"Bose SoundSport Headphones,Lightning Charging Cable"
162245,242963,27in FHD Monitor,1,149.99,2019-08-31 15:31:00,"404 Jefferson St, Dallas, TX 75001",149.99,August, Dallas,15,"27in FHD Monitor,AA Batteries (4-pack)"
162359,243076,Wired Headphones,1,11.99,2019-08-31 04:21:00,"51 Highland St, San Francisco, CA 94016",11.99,August, San Francisco,4,"Wired Headphones,Apple Airpods Headphones"
162393,243109,iPhone,1,700.0,2019-08-10 18:13:00,"563 Wilson St, New York City, NY 10001",700.0,August, New York City,18,"iPhone,Apple Airpods Headphones"
162395,243110,AA Batteries (4-pack),1,3.84,2019-08-08 13:49:00,"751 5th St, Dallas, TX 75001",3.84,August, Dallas,13,"AA Batteries (4-pack),Lightning Charging Cable"
162420,243134,AA Batteries (4-pack),1,3.84,2019-08-04 16:23:00,"855 Johnson St, Boston, MA 02215",3.84,August, Boston,16,"AA Batteries (4-pack),Google Phone"
